poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,dem,rep,ind
83458,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,7/11/23,7/13/23,,"",,179065,7439,rv,,rv,TRUE,8/17/23 10:31,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83234,1554,RMG Research,"","",RMG Research,555,RMG Research,2.3,-0.4,,,,7/11/23,7/12/23,,"",,178810,,lv,,lv,,8/16/23 09:43,"",https://www.dailysignal.com/2023/08/16/poll-60-of-republican-primary-voters-support-trump-for-president/,,https://www.dailysignal.com/2023/08/16/poll-60-of-republican-primary-voters-support-trump-for-president/,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,42.0,44.0,
83459,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,7/10/23,7/12/23,,"",,179066,7439,rv,,rv,TRUE,8/17/23 10:32,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83460,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,7/9/23,7/11/23,,"",,179067,7439,rv,,rv,TRUE,8/17/23 10:32,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,42.0,
83189,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,7/8/23,7/11/23,,"",,175549,1296,rv,,rv,,7/12/23 11:16,"",https://docs.cdn.yougov.com/03l1353cs3/econTabReport.pdf,,,https://docs.cdn.yougov.com/03l1353cs3/econTabReport.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,42.0,40.0,
83461,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,7/8/23,7/10/23,,"",,179068,7439,rv,,rv,TRUE,8/17/23 10:32,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,42.0,
83462,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,7/7/23,7/9/23,,"",,179069,7439,rv,,rv,TRUE,8/17/23 10:32,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83463,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,7/6/23,7/8/23,,"",,179070,7439,rv,,rv,TRUE,8/17/23 10:40,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83464,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,7/5/23,7/7/23,,"",,179071,7439,rv,,rv,TRUE,8/17/23 10:40,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83166,356,OnMessage Inc.,1758,Senate Opportunity Fund,OnMessage,239,OnMessage Inc.,1.1,0.2,Online Panel,,,7/5/23,7/6/23,,"",,175433,800,lv,,lv,,7/10/23 09:24,"",https://senopportunity.org/wp-content/uploads/2023/07/2023-07-SOF-44-PUBLIC-DECK49.pdf,,https://senopportunity.org/wp-content/uploads/2023/07/2023-07-SOF-44-PUBLIC-DECK49.pdf,,"",,REP,9549,2024,U.S. House,,Generic,11/5/24,general,false,41.0,47.0,
83465,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,7/4/23,7/6/23,,"",,179072,7439,rv,,rv,TRUE,8/17/23 10:40,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83466,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,7/3/23,7/5/23,,"",,179073,7439,rv,,rv,TRUE,8/17/23 10:40,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83143,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,7/1/23,7/5/23,,"",,175355,1350,rv,,rv,,7/5/23 17:01,"",https://docs.cdn.yougov.com/kpnwbn3sup/econTabReport.pdf,,,https://docs.cdn.yougov.com/kpnwbn3sup/econTabReport.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,41.0,39.0,
83467,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,7/2/23,7/4/23,,"",,179074,7439,rv,,rv,TRUE,8/17/23 10:40,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83468,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,7/1/23,7/3/23,,"",,179075,7439,rv,,rv,TRUE,8/17/23 10:41,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,42.0,
83469,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,6/30/23,7/2/23,,"",,179076,7439,rv,,rv,TRUE,8/17/23 10:41,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83470,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,6/29/23,7/1/23,,"",,179077,7439,rv,,rv,TRUE,8/17/23 10:42,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83471,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,6/28/23,6/30/23,,"",,179078,7439,rv,,rv,TRUE,8/17/23 10:42,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83472,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,6/27/23,6/29/23,,"",,179079,7439,rv,,rv,TRUE,8/17/23 10:42,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83142,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,6/26/23,6/29/23,,"",,175311,1020,lv,,lv,,7/5/23 09:34,"",https://echeloninsights.com/in-the-news/june-2023-omnibus/,https://echeloninsights.com/in-the-news/june-2023-omnibus/,https://echelonin.wpenginepowered.com/wp-content/uploads/June-2023-Omnibus-Topline-EXTERNAL-2.pdf,https://echelonin.wpenginepowered.com/wp-content/uploads/June-2023-Omnibus-Crosstabs-EXTERNAL-1.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,44.0,
84155,921,Clarity,"","",Clarity Campaign Labs,52,Clarity Campaign Labs,1.6,-0.2,Online Panel,,,6/23/23,6/29/23,,"",,181536,1063,lv,,lv,,9/14/23 13:38,"",https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/6503069b327c3e71f25343ea/1694697118361/Clarity+Omnibus+Overview+-+June+2023.pdf,,https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/6503069b327c3e71f25343ea/1694697118361/Clarity+Omnibus+Overview+-+June+2023.pdf,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,47.0,45.0,
83473,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,6/26/23,6/28/23,,"",,179080,7439,rv,,rv,TRUE,8/17/23 10:43,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83474,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,6/25/23,6/27/23,,"",,179081,7439,rv,,rv,TRUE,8/17/23 10:43,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83115,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,6/24/23,6/27/23,,"",,175130,1315,rv,,rv,,6/28/23 11:37,"",https://docs.cdn.yougov.com/ez0xfzdbfl/econtoplines.pdf,,https://docs.cdn.yougov.com/ez0xfzdbfl/econtoplines.pdf,https://docs.cdn.yougov.com/01qmicwezl/econTabReport.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,41.0,40.0,
83475,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,6/24/23,6/26/23,,"",,179082,7439,rv,,rv,TRUE,8/17/23 10:43,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83476,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,6/23/23,6/25/23,,"",,179083,7439,rv,,rv,TRUE,8/17/23 10:43,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83125,294,McLaughlin,1989,America's New Majority Project,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,,,6/22/23,6/25/23,,"",,175219,2000,lv,,lv,,6/29/23 09:58,"",https://americasnewmajorityproject.com/state-of-play-june-22-25-2023/,https://americasnewmajorityproject.com/state-of-play-june-22-25-2023/,https://americasnewmajorityproject.com/wp-content/uploads/2023/06/20230622-25-National-ANMP-Topline.pdf,https://americasnewmajorityproject.com/wp-content/uploads/2023/06/20230622-25-National-ANMP-Tabs.pdf,"",,REP,9549,2024,U.S. House,,Generic,11/5/24,general,false,41.0,46.5,
83477,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,6/22/23,6/24/23,,"",,179084,7439,rv,,rv,TRUE,8/17/23 10:44,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83478,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,6/21/23,6/23/23,,"",,179085,7439,rv,,rv,TRUE,8/17/23 10:44,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,42.0,
83117,1347,Cygnal,"","",Cygnal,67,Cygnal,2.1,-1.1,Online Panel/Text-to-Web,,,6/20/23,6/22/23,,"",,175139,2010,lv,,lv,,6/28/23 12:40,"",https://www.cygn.al/poll-republicans-gain-narrow-lead-dems-open-to-rfk-jr-unity-ticket-ties-the-presidential-and-more/,https://www.cygn.al/poll-republicans-gain-narrow-lead-dems-open-to-rfk-jr-unity-ticket-ties-the-presidential-and-more/,,https://www.cygn.al/wp-content/uploads/2023/06/Cygnal-June-National-Deck-1.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.4,46.2,
83479,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,6/20/23,6/22/23,,"",,179086,7439,rv,,rv,TRUE,8/17/23 10:44,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,42.0,
83351,552,Winston,1312,Winning the Issues,The Winston Group,385,The Winston Group,2.5,-0.5,,,,6/19/23,6/21/23,,"",,178478,1000,rv,,rv,,8/7/23 10:29,"",https://www.winningtheissues.org/wp-content/uploads/2023/08/Winning-the-Issues-June-2023-National-Survey.pdf,,https://www.winningtheissues.org/wp-content/uploads/2023/08/Winning-the-Issues-June-2023-National-Survey.pdf,,"",,REP,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,45.0,
83480,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,6/19/23,6/21/23,,"",,179087,7439,rv,,rv,TRUE,8/17/23 10:44,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,42.0,
83067,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,,,6/19/23,6/20/23,,"",,174944,1015,rv,,rv,,6/22/23 09:10,"",https://emersoncollegepolling.com/june-2023-national-third-party-candidacy-could-derail-president-bidens-reelection-bid/,https://emersoncollegepolling.com/june-2023-national-third-party-candidacy-could-derail-president-bidens-reelection-bid/,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,43.6,44.2,
83481,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,6/18/23,6/20/23,,"",,179088,7439,rv,,rv,TRUE,8/17/23 10:45,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,42.0,
83083,1292,Hart/POS,132,NBC News,Hart Research Associates/Public Opinion Strategies,221,Hart Research Associates/Public Opinion Strategies,2.6,-0.7,Live Phone,,,6/16/23,6/20/23,,"",,174975,1000,rv,,rv,,6/25/23 10:55,"",https://www.nbcnews.com/meet-the-press/first-read/trumps-gop-lead-grows-latest-indictment-poll-finds-rcna90420,https://www.nbcnews.com/meet-the-press/first-read/trumps-gop-lead-grows-latest-indictment-poll-finds-rcna90420,https://s3.documentcloud.org/documents/23858265/230169-nbc-june-2023-poll_625-first-release.pdf,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,48.0,46.0,
83482,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,6/17/23,6/19/23,,"",,179089,7439,rv,,rv,TRUE,8/17/23 10:45,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83050,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,,,6/15/23,6/19/23,,"",,174849,1000,lv,,lv,,6/21/23 12:49,"",https://mclaughlinonline.com/pols/wp-content/uploads/2023/06/National-Presentation-RELEASE-6-20-2023.pdf,,,https://mclaughlinonline.com/pols/wp-content/uploads/2023/06/National-Presentation-RELEASE-6-20-2023.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,41.0,48.0,
83483,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,6/16/23,6/18/23,,"",,179090,7439,rv,,rv,TRUE,8/17/23 10:45,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83484,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,6/15/23,6/17/23,,"",,179091,7439,rv,,rv,TRUE,8/17/23 10:45,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83485,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,6/14/23,6/16/23,,"",,179092,7439,rv,,rv,TRUE,8/17/23 10:45,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83486,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,6/13/23,6/15/23,,"",,179093,7439,rv,,rv,TRUE,8/17/23 10:46,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83487,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,6/12/23,6/14/23,,"",,179094,7439,rv,,rv,TRUE,8/17/23 10:46,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83488,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,6/11/23,6/13/23,,"",,179095,7439,rv,,rv,TRUE,8/17/23 10:46,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83489,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,6/10/23,6/12/23,,"",,179096,7439,rv,,rv,TRUE,8/17/23 10:46,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,42.0,
83490,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,6/9/23,6/11/23,,"",,179097,7439,rv,,rv,TRUE,8/17/23 10:47,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83009,294,McLaughlin,1989,America's New Majority Project,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,,,6/8/23,6/11/23,,"",,174506,2000,lv,,lv,,6/15/23 09:18,"",https://americasnewmajorityproject.com/most-oppose-construction-of-new-3-5-billion-fbi-headquarters/,https://americasnewmajorityproject.com/most-oppose-construction-of-new-3-5-billion-fbi-headquarters/,https://americasnewmajorityproject.com/wp-content/uploads/2023/06/20230611-National-ANMP-Topline.pdf,https://americasnewmajorityproject.com/wp-content/uploads/2023/06/20230611-National-ANMP-Tabs.pdf,"",,REP,9549,2024,U.S. House,,Generic,11/5/24,general,false,40.1,46.4,
83491,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,6/8/23,6/10/23,,"",,179098,7439,rv,,rv,TRUE,8/17/23 10:47,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83492,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,6/7/23,6/9/23,,"",,179099,7439,rv,,rv,TRUE,8/17/23 10:47,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
82998,356,OnMessage Inc.,1758,Senate Opportunity Fund,OnMessage,239,OnMessage Inc.,1.1,0.2,Online Panel,,,6/6/23,6/8/23,,"",,174317,800,lv,,lv,,6/13/23 14:09,"",https://senopportunity.org/wp-content/uploads/2023/06/2023-06-43-PUBLIC-DECK-National-SOF.pdf,,https://senopportunity.org/wp-content/uploads/2023/06/2023-06-43-PUBLIC-DECK-National-SOF.pdf,,"",,REP,9549,2024,U.S. House,,Generic,11/5/24,general,false,42.0,47.0,
83493,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,6/6/23,6/8/23,,"",,179100,7439,rv,,rv,TRUE,8/17/23 10:47,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
